postal_code,kode_wilayah_concat,kode_provinsi,kode_kota_kabupaten,kode_kecamatan,kode_kelurahan
42364,3602052013,36,2,5,2013
15115,3671071001,36,71,7,1001
42453,3604062002,36,4,6,2002
42193,3604132005,36,4,13,2005
15540,3603112003,36,3,11,2003
42438,3672031001,36,72,3,1001
15521,3603302007,36,3,30,2007
42175,3604232001,36,4,23,2001
42211,3601211009,36,1,21,1009
42361,3602112006,36,2,11,2006
42177,3604262003,36,4,26,2003
42263,3601162015,36,1,16,2015
15570,3603152012,36,3,15,2012
42178,3604252005,36,4,25,2005
42395,3602282006,36,2,28,2006
42312,3602142010,36,2,14,2010
42166,3604302005,36,4,30,2005
42273,3601232002,36,1,23,2002
42318,3602222007,36,2,22,2007
15560,3603121014,36,3,12,1014
42172,3604192006,36,4,19,2006
42166,3604302010,36,4,30,2010
15315,3674071006,36,74,7,1006
42165,3604322008,36,4,32,2008
42275,3601112004,36,1,11,2004
42372,3602042004,36,2,4,2004
42177,3604262007,36,4,26,2007
42398,3602202006,36,2,20,2006
42263,3601162003,36,1,16,2003
42353,3602102010,36,2,10,2010
42282,3601052007,36,1,5,2007
42356,3602172012,36,2,17,2012
42427,3672011004,36,72,1,1004
42371,3602122014,36,2,12,2014
15551,3603332003,36,3,33,2003
42172,3604192002,36,4,19,2002
42164,3604272006,36,4,27,2006
15212,3603142008,36,3,14,2008
42168,3604292008,36,4,29,2008
42271,3601262001,36,1,26,2001
42394,3602192013,36,2,19,2013
42371,3602122007,36,2,12,2007
42179,3604242006,36,4,24,2006
42275,3601082008,36,1,8,2008
15731,3603312004,36,3,31,2004
42277,3601072001,36,1,7,2001
42265,3601092008,36,1,9,2008
15710,3603182004,36,3,18,2004
15324,3674021003,36,74,2,1003
40154,3273011003,32,73,1,1003
42172,3604192010,36,4,19,2010
42286,3601042009,36,1,4,2009
42393,3602032016,36,2,3,2016
42312,3602242003,36,2,24,2003
42391,3602012023,36,2,1,2023
42162,3673061003,36,73,6,1003
42422,3672011002,36,72,1,1002
15153,3671061001,36,71,6,1001
42286,3601042008,36,1,4,2008
42175,3604232010,36,4,23,2010
15510,3603132001,36,3,13,2001
42167,3604312002,36,4,31,2002
42166,3604302012,36,4,30,2012
42194,3604142002,36,4,14,2002
42182,3604092010,36,4,9,2010
45382,3211242001,32,11,24,2001
42162,3673061007,36,73,6,1007
42371,3602122003,36,2,12,2003
42271,3601262006,36,1,26,2006
42123,3673051005,36,73,5,1005
42265,3601092010,36,1,9,2010
42453,3604062004,36,4,6,2004
42185,3604162004,36,4,16,2004
15154,3671131005,36,71,13,1005
42191,3673021006,36,73,2,1006
42280,3601352003,36,1,35,2003
42181,3604352005,36,4,35,2005
42382,3602132022,36,2,13,2022
42396,3602212001,36,2,21,2001
42172,3604192015,36,4,19,2015
42124,3673051003,36,73,5,1003
42181,3604352004,36,4,35,2004
42397,3602162016,36,2,16,2016
42381,3602232005,36,2,23,2005
42165,3604322014,36,4,32,2014
42162,3673061001,36,73,6,1001
42352,3602152002,36,2,15,2002
15418,3674061002,36,74,6,1002
42272,3601152006,36,1,15,2006
42253,3601192002,36,1,19,2002
42354,3602082001,36,2,8,2001
42262,3601132006,36,1,13,2006
42394,3602192008,36,2,19,2008
15337,3603222010,36,3,22,2010
15123,3671041001,36,71,4,1001
15226,3674031007,36,74,3,1007
15531,3603082005,36,3,8,2005
42214,3601341005,36,1,34,1005
42285,3601032016,36,1,3,2016
42195,3604172004,36,4,17,2004
42279,3601302004,36,1,30,2004
42382,3602132011,36,2,13,2011
15138,3671091002,36,71,9,1002
42251,3601222006,36,1,22,2006
42161,3604052006,36,4,5,2006
15611,3603022009,36,3,2,2009
42263,3601162008,36,1,16,2008
42393,3602032013,36,2,3,2013
42184,3604112006,36,4,11,2006
42163,3604282012,36,4,28,2012
42276,3601312003,36,1,31,2003
42371,3602122012,36,2,12,2012
15570,3603152009,36,3,15,2009
42396,3602212007,36,2,21,2007
15323,3674021006,36,74,2,1006
15114,3671071005,36,71,7,1005
42391,3602012004,36,2,1,2004
42437,3672071006,36,72,7,1006
42184,3604112008,36,4,11,2008
42363,3602072009,36,2,7,2009
42312,3602242004,36,2,24,2004
42315,3602222004,36,2,22,2004
42277,3601072002,36,1,7,2002
15213,3603141001,36,3,14,1001
42166,3604302009,36,4,30,2009
42353,3602102012,36,2,10,2012
42175,3604232002,36,4,23,2002
15720,3603042009,36,3,4,2009
42397,3602162018,36,2,16,2018
15151,3671061003,36,71,6,1003
42280,3601352002,36,1,35,2002
42185,3604162008,36,4,16,2008
42217,3601341001,36,1,34,1001
42436,3672061002,36,72,6,1002
42365,3602272005,36,2,27,2005
42390,3602022005,36,2,2,2005
15510,3603132013,36,3,13,2013
15820,3603201011,36,3,20,1011
42173,3604222007,36,4,22,2007
42251,3601222004,36,1,22,2004
42165,3604322013,36,4,32,2013
15530,3603092006,36,3,9,2006
42182,3604092005,36,4,9,2005
42267,3601292004,36,1,29,2004
15340,3603232003,36,3,23,2003
42165,3604322005,36,4,32,2005
15532,3603102005,36,3,10,2005
42282,3601052010,36,1,5,2010
42261,3601172001,36,1,17,2001
42186,3604152010,36,4,15,2010
42356,3602172008,36,2,17,2008
42312,3602141002,36,2,14,1002
42454,3604072002,36,4,7,2002
42266,3601242008,36,1,24,2008
42393,3602032017,36,2,3,2017
42382,3602132005,36,2,13,2005
42172,3604192007,36,4,19,2007
42177,3604262005,36,4,26,2005
42286,3601042014,36,1,4,2014
15315,3674071005,36,74,7,1005
15551,3603332002,36,3,33,2002
42364,3602052008,36,2,5,2008
15531,3603082008,36,3,8,2008
42166,3604302004,36,4,30,2004
42444,3672081002,36,72,8,1002
42391,3602012016,36,2,1,2016
15415,3674061006,36,74,6,1006
42167,3604312004,36,4,31,2004
42286,3601042002,36,1,4,2002
42454,3604072008,36,4,7,2008
15215,3603142006,36,3,14,2006
42394,3602192015,36,2,19,2015
15111,3671011001,36,71,1,1001
15117,3671011006,36,71,1,1006
42455,3604082008,36,4,8,2008
42318,3602222001,36,2,22,2001
15151,3671061002,36,71,6,1002
42182,3604092004,36,4,9,2004
42446,3672041005,36,72,4,1005
42186,3604152009,36,4,15,2009
42192,3604122001,36,4,12,2001
42191,3673021003,36,73,2,1003
42182,3604092003,36,4,9,2003
42251,3601222013,36,1,22,2013
42354,3602082004,36,2,8,2004
42175,3604232004,36,4,23,2004
42260,3601122010,36,1,12,2010
15610,3603011001,36,3,1,1001
42251,3601222007,36,1,22,2007
42455,3604082001,36,4,8,2001
15223,3674031010,36,74,3,1010
42172,3604192004,36,4,19,2004
42398,3602202001,36,2,20,2001
42196,3604182005,36,4,18,2005
42194,3604142007,36,4,14,2007
42264,3601282006,36,1,28,2006
42168,3604292007,36,4,29,2007
15710,3603181001,36,3,18,1001
15621,3603062013,36,3,6,2013
42164,3604272002,36,4,27,2002
15610,3603012010,36,3,1,2010
15611,3603022001,36,3,2,2001
42211,3601341002,36,1,34,1002
15151,3671061006,36,71,6,1006
15611,3603022004,36,3,2,2004
42174,3604202002,36,4,20,2002
42315,3602142013,36,2,14,2013
42361,3602112004,36,2,11,2004
15222,3674031011,36,74,3,1011
15560,3603122011,36,3,12,2011
42371,3602122013,36,2,12,2013
42281,3601062002,36,1,6,2002
42281,3601062009,36,1,6,2009
42184,3604112001,36,4,11,2001
42454,3604072006,36,4,7,2006
42264,3601282004,36,1,28,2004
42168,3604292012,36,4,29,2012
42174,3604202008,36,4,20,2008
42274,3601102007,36,1,10,2007
42179,3604242018,36,4,24,2018
42391,3602012014,36,2,1,2014
42162,3673061009,36,73,6,1009
42173,3604222008,36,4,22,2008
42164,3604272003,36,4,27,2003
42286,3601042005,36,1,4,2005
15710,3603182006,36,3,18,2006
42393,3602032008,36,2,3,2008
15520,3603162012,36,3,16,2012
42161,3604052005,36,4,5,2005
42263,3601162011,36,1,16,2011
15811,3603281002,36,3,28,1002
42280,3601352004,36,1,35,2004
15710,3603182008,36,3,18,2008
42263,3601162014,36,1,16,2014
42355,3602092004,36,2,9,2004
42167,3604312012,36,4,31,2012
15321,3674011007,36,74,1,1007
42393,3602032014,36,2,3,2014
42183,3673031010,36,73,3,1010
42390,3602022010,36,2,2,2010
42356,3602172011,36,2,17,2011
42353,3602102002,36,2,10,2002
42397,3602162013,36,2,16,2013
42354,3602082010,36,2,8,2010
15112,3671071015,36,71,7,1015
42122,3673051004,36,73,5,1004
42183,3673031004,36,73,3,1004
16661,3201352010,32,1,35,2010
42179,3604242003,36,4,24,2003
15721,3603032002,36,3,3,2002
42353,3602102011,36,2,10,2011
42284,3601022010,36,1,2,2010
42281,3601062002,36,1,6,2002
42281,3601062009,36,1,6,2009
15611,3603022007,36,3,2,2007
42284,3601022011,36,1,2,2011
15159,3671121006,36,71,12,1006
42183,3673031002,36,73,3,1002
42261,3601172005,36,1,17,2005
15417,3674061008,36,74,6,1008
42455,3604082009,36,4,8,2009
42362,3602062012,36,2,6,2012
15611,3603022002,36,3,2,2002
42163,3604282001,36,4,28,2001
15147,3671051006,36,71,5,1006
42252,3601202013,36,1,20,2013
42264,3601282005,36,1,28,2005
42254,3601322008,36,1,32,2008
42278,3601142002,36,1,14,2002
42372,3602042016,36,2,4,2016
42357,3602182014,36,2,18,2014
15510,3603132004,36,3,13,2004
42119,3673011011,36,73,1,1011
42393,3602032001,36,2,3,2001
15550,3603072017,36,3,7,2017
15414,3674041002,36,74,4,1002
15532,3603102003,36,3,10,2003
42442,3672081003,36,72,8,1003
42363,3602072017,36,2,7,2017
15510,3603132006,36,3,13,2006
42416,3672021004,36,72,2,1004
42286,3601042013,36,1,4,2013
15126,3671041004,36,71,4,1004
42372,3602042008,36,2,4,2008
42394,3602192003,36,2,19,2003
42278,3601142008,36,1,14,2008
15113,3671071010,36,71,7,1010
15532,3603102006,36,3,10,2006
15144,3671111005,36,71,11,1005
42271,3601262009,36,1,26,2009
42118,3673011003,36,73,1,1003
42178,3604252006,36,4,25,2006
15711,3603192008,36,3,19,2008
15412,3674051006,36,74,5,1006
15560,3603121012,36,3,12,1012
42171,3673041010,36,73,4,1010
15510,3603132003,36,3,13,2003
15411,3674041007,36,74,4,1007
42191,3673021001,36,73,2,1001
42284,3601022008,36,1,2,2008
42186,3604152004,36,4,15,2004
42192,3604122006,36,4,12,2006
15325,3674021001,36,74,2,1001
42353,3602102007,36,2,10,2007
42392,3602262007,36,2,26,2007
42183,3673031006,36,73,3,1006
42261,3601172007,36,1,17,2007
42362,3602062005,36,2,6,2005
42128,3673051008,36,73,5,1008
42181,3604352006,36,4,35,2006
42441,3672081007,36,72,8,1007
42185,3604162005,36,4,16,2005
42195,3604172007,36,4,17,2007
42274,3601102001,36,1,10,2001
42270,3601182015,36,1,18,2015
15721,3603032010,36,3,3,2010
42278,3601142011,36,1,14,2011
42182,3604092009,36,4,9,2009
42184,3604112007,36,4,11,2007
42357,3602182008,36,2,18,2008
42283,3601012002,36,1,1,2002
42372,3602042005,36,2,4,2005
42192,3604122009,36,4,12,2009
15114,3671071008,36,71,7,1008
42185,3604162009,36,4,16,2009
42277,3601072005,36,1,7,2005
42285,3601032007,36,1,3,2007
15113,3671071014,36,71,7,1014
42161,3604052003,36,4,5,2003
42161,3604052012,36,4,5,2012
15561,3603292003,36,3,29,2003
42382,3602132020,36,2,13,2020
42172,3604192009,36,4,19,2009
42312,3602242005,36,2,24,2005
15510,3603132010,36,3,13,2010
42173,3604222003,36,4,22,2003
42393,3602032007,36,2,3,2007
15730,3603052002,36,3,5,2002
42453,3604062008,36,4,6,2008
42252,3601202014,36,1,20,2014
15157,3603222012,36,3,22,2012
15810,3603171005,36,3,17,1005
42171,3673041002,36,73,4,1002
42251,3601222003,36,1,22,2003
15143,3671111009,36,71,11,1009
15711,3603192006,36,3,19,2006
42165,3604322012,36,4,32,2012
42175,3604232011,36,4,23,2011
42176,3604342001,36,4,34,2001
15532,3603102008,36,3,10,2008
42355,3602092005,36,2,9,2005
42173,3604222002,36,4,22,2002
15341,3603231001,36,3,23,1001
15112,3671071016,36,71,7,1016
42357,3602182006,36,2,18,2006
15148,3671051003,36,71,5,1003
42391,3602012013,36,2,1,2013
42165,3604322011,36,4,32,2011
15551,3603332007,36,3,33,2007
15540,3603112001,36,3,11,2001
42361,3602112008,36,2,11,2008
15561,3603292004,36,3,29,2004
15132,3671081004,36,71,8,1004
42192,3604122013,36,4,12,2013
15550,3603072010,36,3,7,2010
42168,3604292013,36,4,29,2013
42280,3601352008,36,1,35,2008
42352,3602152008,36,2,15,2008
15561,3603292007,36,3,29,2007
42278,3601142007,36,1,14,2007
42270,3601182007,36,1,18,2007
42168,3604292001,36,4,29,2001
42352,3602152005,36,2,15,2005
15520,3603162011,36,3,16,2011
42354,3602082003,36,2,8,2003
15612,3603272003,36,3,27,2003
15540,3603111010,36,3,11,1010
42183,3673031009,36,73,3,1009
42160,3604332004,36,4,33,2004
15220,3674031004,36,74,3,1004
15510,3603132005,36,3,13,2005
42280,3601352007,36,1,35,2007
42167,3604312014,36,4,31,2014
15730,3603052001,36,3,5,2001
42262,3601132003,36,1,13,2003
42357,3602182013,36,2,18,2013
42312,3602142001,36,2,14,2001
42285,3601032015,36,1,3,2015
15721,3603032009,36,3,3,2009
42318,3602222010,36,2,22,2010
42356,3602172013,36,2,17,2013
42261,3601172010,36,1,17,2010
15213,3603142002,36,3,14,2002
42362,3602062009,36,2,6,2009
15560,3603121010,36,3,12,1010
42363,3602072007,36,2,7,2007
42275,3601082011,36,1,8,2011
15620,3603322008,36,3,32,2008
42175,3604232013,36,4,23,2013
42351,3602252005,36,2,25,2005
15530,3603092004,36,3,9,2004
15621,3603062007,36,3,6,2007
15148,3671051001,36,71,5,1001
42398,3602202008,36,2,20,2008
42272,3601152004,36,1,15,2004
42184,3604112005,36,4,11,2005
15214,3603141003,36,3,14,1003
42391,3602012026,36,2,1,2026
15331,3603222006,36,3,22,2006
15137,3671021004,36,71,2,1004
42287,3601272003,36,1,27,2003
15611,3603022008,36,3,2,2008
15129,3671101001,36,71,10,1001
42177,3604262009,36,4,26,2009
42266,3601242006,36,1,24,2006
15730,3603052004,36,3,5,2004
15118,3671011007,36,71,1,1007
42265,3601092004,36,1,9,2004
42287,3601272010,36,1,27,2010
42453,3604062005,36,4,6,2005
42395,3602282001,36,2,28,2001
15540,3603112006,36,3,11,2006
15540,3603112011,36,3,11,2011
42194,3604142005,36,4,14,2005
42193,3604132010,36,4,13,2010
42364,3602052012,36,2,5,2012
42355,3602092019,36,2,9,2019
42381,3602232004,36,2,23,2004
42355,3602092011,36,2,9,2011
42361,3602112001,36,2,11,2001
15211,3603141010,36,3,14,1010
42287,3601272007,36,1,27,2007
42163,3604282006,36,4,28,2006
42186,3604152001,36,4,15,2001
42174,3604202003,36,4,20,2003
42182,3604092014,36,4,9,2014
15820,3603202003,36,3,20,2003
15550,3603072015,36,3,7,2015
15540,3603112013,36,3,11,2013
42394,3602192022,36,2,19,2022
42390,3602022019,36,2,2,2019
42455,3604082004,36,4,8,2004
15419,3674051004,36,74,5,1004
15710,3603182012,36,3,18,2012
42162,3673061004,36,73,6,1004
42116,3673011001,36,73,1,1001
15156,3671131004,36,71,13,1004
15561,3603292002,36,3,29,2002
15520,3603162008,36,3,16,2008
42261,3601172006,36,1,17,2006
15730,3603052007,36,3,5,2007
42261,3601172002,36,1,17,2002
15146,3671051004,36,71,5,1004
42196,3604182001,36,4,18,2001
15721,3603032008,36,3,3,2008
42261,3601172008,36,1,17,2008
42352,3602152006,36,2,15,2006
42397,3602162008,36,2,16,2008
42394,3602192021,36,2,19,2021
42357,3602182015,36,2,18,2015
42355,3602092009,36,2,9,2009
42312,3602142019,36,2,14,2019
15710,3603182010,36,3,18,2010
15122,3671031004,36,71,3,1004
42250,3601332008,36,1,33,2008
42184,3604112011,36,4,11,2011
15721,3603032011,36,3,3,2011
15521,3603302008,36,3,30,2008
42413,3672051005,36,72,5,1005
15710,3603181003,36,3,18,1003
15334,3603221004,36,3,22,1004
42216,3601341003,36,1,34,1003
42453,3604062006,36,4,6,2006
42357,3602182011,36,2,18,2011
42381,3602232006,36,2,23,2006
42173,3604222006,36,4,22,2006
42355,3602092013,36,2,9,2013
42162,nan,,,,
42415,3672021005,36,72,2,1005
42173,3604222014,36,4,22,2014
15730,3603052006,36,3,5,2006
15135,3671021003,36,71,2,1003
42272,3601152008,36,1,15,2008
42253,3601192001,36,1,19,2001
42273,3601232008,36,1,23,2008
42191,3673021007,36,73,2,1007
42454,3604072003,36,4,7,2003
42352,3602152009,36,2,15,2009
15122,3671031003,36,71,3,1003
42112,3673011004,36,73,1,1004
42172,3604192008,36,4,19,2008
42270,3601182010,36,1,18,2010
42361,3602112010,36,2,11,2010
17426,3275091006,32,75,9,1006
45182,3209112002,32,9,11,2002
40114,3273091001,32,73,9,1001
16680,3201302001,32,1,30,2001
44151,3205042003,32,5,4,2003
45373,3211012010,32,11,1,2010
45555,3208232006,32,8,23,2006
45255,3212222001,32,12,22,2001
41356,3215112001,32,15,11,2001
46331,3279031001,32,79,3,1001
46393,3218012004,32,18,1,2004
16458,3276101006,32,76,10,1006
40374,3204172002,32,4,17,2002
45153,3209202008,32,9,20,2008
45159,3209192005,32,9,19,2005
45373,3211012007,32,11,1,2007
42165,3604322003,36,4,32,2003
42185,3604162007,36,4,16,2007
45467,3210232004,32,10,23,2004
40621,3204052001,32,4,5,2001
40973,3204392001,32,4,39,2001
46395,3218032008,32,18,3,2008
46393,3218012006,32,18,1,2006
16830,3201062007,32,1,6,2007
43156,3202272007,32,2,27,2007
46253,3207092013,32,7,9,2013
45311,3211172011,32,11,17,2011
17320,3216182005,32,16,18,2005
40384,3204362011,32,4,36,2011
41259,3213132002,32,13,13,2002
43134,3272061001,32,72,6,1001
45563,3208202004,32,8,20,2004
16121,3271031003,32,71,3,1003
45360,3211152011,32,11,15,2011
41181,3214132008,32,14,13,2008
44186,3205382008,32,5,38,2008
41375,3215142011,32,15,14,2011
41374,3215242002,32,15,24,2002
41283,3213022007,32,13,2,2007
41261,3213062006,32,13,6,2006
41374,3215242011,32,15,24,2011
44172,3205232001,32,5,23,2001
45393,3211092009,32,11,9,2009
46253,3207092011,32,7,9,2011
16922,3201132009,32,1,13,2009
46258,3207342004,32,7,34,2004
43170,3202211001,32,2,21,1001
45362,3211112009,32,11,11,2009
46385,3207172007,32,7,17,2007
40281,3273161002,32,73,16,1002
16129,3271031007,32,71,3,1007
45458,3210152012,32,10,15,2012
46473,3206122010,32,6,12,2010
41270,3213272004,32,13,27,2004
45461,3210062005,32,10,6,2005
43265,3203162001,32,3,16,2001
43192,3202332007,32,2,33,2007
45558,3208142011,32,8,14,2011
41287,3213262007,32,13,26,2007
46180,3206192002,32,6,19,2002
16810,3201052008,32,1,5,2008
46258,3207342001,32,7,34,2001
45382,3211242008,32,11,24,2008
41115,3214162006,32,14,16,2006
45270,3212302003,32,12,30,2003
44171,3205222001,32,5,22,2001
40231,3273041005,32,73,4,1005
17530,3216081008,32,16,8,1008
16830,3201062011,32,1,6,2011
45311,3211172013,32,11,17,2013
41261,3213062009,32,13,6,2009
40382,3204332009,32,4,33,2009
16125,3271031011,32,71,3,1011
41253,3213082016,32,13,8,2016
46394,3218022001,32,18,2,2001
43168,3272061004,32,72,6,1004
43355,3202152003,32,2,15,2003
41175,3214172009,32,14,17,2009
45473,3210102012,32,10,10,2012
46263,3207072009,32,7,7,2009
46155,3206342002,32,6,34,2002
40383,3204352011,32,4,35,2011
43274,3203242003,32,3,24,2003
46263,3207072003,32,7,7,2003
46153,3206322004,32,6,32,2004
45592,3208212004,32,8,21,2004
46381,3207292004,32,7,29,2004
45383,3211252003,32,11,25,2003
43284,3203292004,32,3,29,2004
45561,3208012004,32,8,1,2004
45581,3208062010,32,8,6,2010
41382,3215182005,32,15,18,2005
46397,3218082009,32,18,8,2009
45470,3210082001,32,10,8,2001
43260,3203022016,32,3,2,2016
41383,3215192002,32,15,19,2002
16611,3201312008,32,1,31,2008
46125,3278011006,32,78,1,1006
45573,3208312003,32,8,31,2003
46262,3207062001,32,7,6,2001
43157,3202102008,32,2,10,2008
45360,3211152004,32,11,15,2004
41181,3214132009,32,14,13,2009
43181,3202412005,32,2,41,2005
16831,3201092008,32,1,9,2008
43263,3203152011,32,3,15,2011
43351,3202112009,32,2,11,2009
16830,3201062012,32,1,6,2012
44172,3205232002,32,5,23,2002
44150,3205052008,32,5,5,2008
44151,3205042010,32,5,4,2010
40567,3217112005,32,17,11,2005
44185,3205122005,32,5,12,2005
45257,3212312006,32,12,31,2006
41280,3213292005,32,13,29,2005
46272,3207142003,32,7,14,2003
46187,3206012009,32,6,1,2009
45281,3212122007,32,12,12,2007
17413,3275081003,32,75,8,1003
43267,3203322008,32,3,32,2008
44168,3205342004,32,5,34,2004
45194,3209332005,32,9,33,2005
43157,3202102004,32,2,10,2004
43291,3203122008,32,3,12,2008
16730,3201272009,32,1,27,2009
40619,3204072006,32,4,7,2006
41376,3215252008,32,15,25,2008
41165,3214082006,32,14,8,2006
43359,3202162006,32,2,16,2006
45571,3208082011,32,8,8,2011
16641,3201392005,32,1,39,2005
46189,3206072004,32,6,7,2004
45383,3211252006,32,11,25,2006
45472,3210092009,32,10,9,2009
41281,3213122008,32,13,12,2008
41288,3213232006,32,13,23,2006
45371,3211062008,32,11,6,2008
45352,3211212001,32,11,21,2001
45162,3209242007,32,9,24,2007
40275,3273121001,32,73,12,1001
46463,3206272015,32,6,27,2015
43254,3203132001,32,3,13,2001
40275,3273121008,32,73,12,1008
45281,3212122005,32,12,12,2005
45185,3209082005,32,9,8,2005
45273,3212132006,32,12,13,2006
43192,3202332005,32,2,33,2005
16630,3201162005,32,1,16,2005
45555,3208232009,32,8,23,2009
40255,3273111005,32,73,11,1005
43286,3203262006,32,3,26,2006
46321,3279011002,32,79,1,1002
45161,3209372006,32,9,37,2006
40237,3273171004,32,73,17,1004
46465,3206302008,32,6,30,2008
46417,3206242003,32,6,24,2003
41116,3214152004,32,14,15,2004
41353,3215102010,32,15,10,2010
41259,3213132005,32,13,13,2005
41385,3215202001,32,15,20,2001
40375,3204172006,32,4,17,2006
44163,3205202008,32,5,20,2008
45452,3210132001,32,10,13,2001
40391,3217012009,32,17,1,2009
45193,3209042008,32,9,4,2008
45211,3212151008,32,12,15,1008
45591,3208102014,32,8,10,2014
43287,3203092005,32,3,9,2005
16151,3271051005,32,71,5,1005
46255,3207102002,32,7,10,2002
40391,3217012005,32,17,1,2005
46465,3206302003,32,6,30,2003
16770,3201262003,32,1,26,2003
40181,3273051004,32,73,5,1004
44179,3205152003,32,5,15,2003
40972,3204382004,32,4,38,2004
43364,3202012009,32,2,1,2009
43366,3202052002,32,2,5,2002
45474,3210212001,32,10,21,2001
46385,3207172013,32,7,17,2013
45377,3211262009,32,11,26,2009
43177,3202222003,32,2,22,2003
40551,3217032006,32,17,3,2006
17147,3275041004,32,75,4,1004
40286,3273221004,32,73,22,1004
40556,3217042009,32,17,4,2009
43357,3202132005,32,2,13,2005
45322,3211181001,32,11,18,1001
45611,3209151013,32,9,15,1013
46184,3206162004,32,6,16,2004
44175,3205272001,32,5,27,2001
41271,3213042020,32,13,4,2020
45273,3212132014,32,12,13,2014
46335,3279022003,32,79,2,2003
46256,3207042006,32,7,4,2006
43283,3203062008,32,3,6,2008
17148,3275041001,32,75,4,1001
17511,3216052008,32,16,5,2008
43176,3202262008,32,2,26,2008
16110,3201382009,32,1,38,2009
45185,3209082012,32,9,8,2012
41383,3215192007,32,15,19,2007
45456,3210162002,32,10,16,2002
46392,3218042003,32,18,4,2003
43273,3203302001,32,3,30,2001
45461,3210062009,32,10,6,2009
41377,3215292002,32,15,29,2002
17532,3216192001,32,16,19,2001
40563,3217142011,32,17,14,2011
45383,3211252002,32,11,25,2002
45150,3209392001,32,9,39,2001
40258,3204122002,32,4,12,2002
